panel,true_value,rep,file_path
xi,0.050000000000000044,4,figure4_samples\xi_true_0.050000_rep_004.npy
xi,0.050000000000000044,5,figure4_samples\xi_true_0.050000_rep_005.npy
xi,0.050000000000000044,6,figure4_samples\xi_true_0.050000_rep_006.npy
xi,0.050000000000000044,7,figure4_samples\xi_true_0.050000_rep_007.npy
xi,0.050000000000000044,8,figure4_samples\xi_true_0.050000_rep_008.npy
xi,0.050000000000000044,9,figure4_samples\xi_true_0.050000_rep_009.npy
xi,0.050000000000000044,10,figure4_samples\xi_true_0.050000_rep_010.npy
xi,0.050000000000000044,11,figure4_samples\xi_true_0.050000_rep_011.npy
xi,0.050000000000000044,12,figure4_samples\xi_true_0.050000_rep_012.npy
xi,0.050000000000000044,13,figure4_samples\xi_true_0.050000_rep_013.npy
xi,0.050000000000000044,14,figure4_samples\xi_true_0.050000_rep_014.npy
xi,0.050000000000000044,15,figure4_samples\xi_true_0.050000_rep_015.npy
xi,0.050000000000000044,16,figure4_samples\xi_true_0.050000_rep_016.npy
xi,0.050000000000000044,17,figure4_samples\xi_true_0.050000_rep_017.npy
xi,0.050000000000000044,18,figure4_samples\xi_true_0.050000_rep_018.npy
xi,0.050000000000000044,19,figure4_samples\xi_true_0.050000_rep_019.npy
xi,0.050000000000000044,20,figure4_samples\xi_true_0.050000_rep_020.npy
xi,0.050000000000000044,21,figure4_samples\xi_true_0.050000_rep_021.npy
xi,0.050000000000000044,22,figure4_samples\xi_true_0.050000_rep_022.npy
xi,0.050000000000000044,23,figure4_samples\xi_true_0.050000_rep_023.npy
xi,0.050000000000000044,24,figure4_samples\xi_true_0.050000_rep_024.npy
xi,0.050000000000000044,25,figure4_samples\xi_true_0.050000_rep_025.npy
xi,0.050000000000000044,26,figure4_samples\xi_true_0.050000_rep_026.npy
xi,0.050000000000000044,27,figure4_samples\xi_true_0.050000_rep_027.npy
xi,0.050000000000000044,28,figure4_samples\xi_true_0.050000_rep_028.npy
xi,0.050000000000000044,29,figure4_samples\xi_true_0.050000_rep_029.npy
xi,0.050000000000000044,30,figure4_samples\xi_true_0.050000_rep_030.npy
xi,0.050000000000000044,31,figure4_samples\xi_true_0.050000_rep_031.npy
xi,0.050000000000000044,32,figure4_samples\xi_true_0.050000_rep_032.npy
xi,0.050000000000000044,33,figure4_samples\xi_true_0.050000_rep_033.npy
xi,0.050000000000000044,34,figure4_samples\xi_true_0.050000_rep_034.npy
xi,0.050000000000000044,35,figure4_samples\xi_true_0.050000_rep_035.npy
xi,0.050000000000000044,36,figure4_samples\xi_true_0.050000_rep_036.npy
xi,0.050000000000000044,37,figure4_samples\xi_true_0.050000_rep_037.npy
xi,0.050000000000000044,38,figure4_samples\xi_true_0.050000_rep_038.npy
xi,0.050000000000000044,39,figure4_samples\xi_true_0.050000_rep_039.npy
xi,0.050000000000000044,40,figure4_samples\xi_true_0.050000_rep_040.npy
xi,0.050000000000000044,41,figure4_samples\xi_true_0.050000_rep_041.npy
xi,0.050000000000000044,42,figure4_samples\xi_true_0.050000_rep_042.npy
xi,0.050000000000000044,43,figure4_samples\xi_true_0.050000_rep_043.npy
xi,0.050000000000000044,44,figure4_samples\xi_true_0.050000_rep_044.npy
xi,0.050000000000000044,45,figure4_samples\xi_true_0.050000_rep_045.npy
xi,0.050000000000000044,46,figure4_samples\xi_true_0.050000_rep_046.npy
xi,0.050000000000000044,47,figure4_samples\xi_true_0.050000_rep_047.npy
xi,0.050000000000000044,48,figure4_samples\xi_true_0.050000_rep_048.npy
xi,0.050000000000000044,49,figure4_samples\xi_true_0.050000_rep_049.npy
xi,0.050000000000000044,50,figure4_samples\xi_true_0.050000_rep_050.npy
xi,0.050000000000000044,51,figure4_samples\xi_true_0.050000_rep_051.npy
xi,0.050000000000000044,52,figure4_samples\xi_true_0.050000_rep_052.npy
xi,0.050000000000000044,53,figure4_samples\xi_true_0.050000_rep_053.npy
xi,0.050000000000000044,54,figure4_samples\xi_true_0.050000_rep_054.npy
xi,0.050000000000000044,55,figure4_samples\xi_true_0.050000_rep_055.npy
xi,0.050000000000000044,56,figure4_samples\xi_true_0.050000_rep_056.npy
xi,0.050000000000000044,57,figure4_samples\xi_true_0.050000_rep_057.npy
xi,0.050000000000000044,58,figure4_samples\xi_true_0.050000_rep_058.npy
xi,0.050000000000000044,59,figure4_samples\xi_true_0.050000_rep_059.npy
xi,0.050000000000000044,60,figure4_samples\xi_true_0.050000_rep_060.npy
xi,0.050000000000000044,61,figure4_samples\xi_true_0.050000_rep_061.npy
xi,0.050000000000000044,62,figure4_samples\xi_true_0.050000_rep_062.npy
xi,0.050000000000000044,63,figure4_samples\xi_true_0.050000_rep_063.npy
xi,0.050000000000000044,64,figure4_samples\xi_true_0.050000_rep_064.npy
xi,0.050000000000000044,65,figure4_samples\xi_true_0.050000_rep_065.npy
xi,0.050000000000000044,66,figure4_samples\xi_true_0.050000_rep_066.npy
xi,0.050000000000000044,67,figure4_samples\xi_true_0.050000_rep_067.npy
xi,0.050000000000000044,68,figure4_samples\xi_true_0.050000_rep_068.npy
xi,0.050000000000000044,69,figure4_samples\xi_true_0.050000_rep_069.npy
xi,0.050000000000000044,70,figure4_samples\xi_true_0.050000_rep_070.npy
xi,0.050000000000000044,71,figure4_samples\xi_true_0.050000_rep_071.npy
xi,0.050000000000000044,72,figure4_samples\xi_true_0.050000_rep_072.npy
xi,0.050000000000000044,73,figure4_samples\xi_true_0.050000_rep_073.npy
xi,0.050000000000000044,74,figure4_samples\xi_true_0.050000_rep_074.npy
xi,0.050000000000000044,75,figure4_samples\xi_true_0.050000_rep_075.npy
xi,0.050000000000000044,76,figure4_samples\xi_true_0.050000_rep_076.npy
xi,0.050000000000000044,77,figure4_samples\xi_true_0.050000_rep_077.npy
xi,0.050000000000000044,78,figure4_samples\xi_true_0.050000_rep_078.npy
xi,0.050000000000000044,79,figure4_samples\xi_true_0.050000_rep_079.npy
xi,0.050000000000000044,80,figure4_samples\xi_true_0.050000_rep_080.npy
xi,0.050000000000000044,81,figure4_samples\xi_true_0.050000_rep_081.npy
xi,0.050000000000000044,82,figure4_samples\xi_true_0.050000_rep_082.npy
xi,0.050000000000000044,83,figure4_samples\xi_true_0.050000_rep_083.npy
xi,0.050000000000000044,84,figure4_samples\xi_true_0.050000_rep_084.npy
xi,0.050000000000000044,85,figure4_samples\xi_true_0.050000_rep_085.npy
xi,0.050000000000000044,86,figure4_samples\xi_true_0.050000_rep_086.npy
xi,0.050000000000000044,87,figure4_samples\xi_true_0.050000_rep_087.npy
xi,0.050000000000000044,88,figure4_samples\xi_true_0.050000_rep_088.npy
xi,0.050000000000000044,89,figure4_samples\xi_true_0.050000_rep_089.npy
xi,0.050000000000000044,90,figure4_samples\xi_true_0.050000_rep_090.npy
xi,0.050000000000000044,91,figure4_samples\xi_true_0.050000_rep_091.npy
xi,0.050000000000000044,92,figure4_samples\xi_true_0.050000_rep_092.npy
xi,0.050000000000000044,93,figure4_samples\xi_true_0.050000_rep_093.npy
xi,0.050000000000000044,94,figure4_samples\xi_true_0.050000_rep_094.npy
xi,0.050000000000000044,95,figure4_samples\xi_true_0.050000_rep_095.npy
xi,0.050000000000000044,96,figure4_samples\xi_true_0.050000_rep_096.npy
xi,0.050000000000000044,97,figure4_samples\xi_true_0.050000_rep_097.npy
xi,0.050000000000000044,98,figure4_samples\xi_true_0.050000_rep_098.npy
xi,0.050000000000000044,99,figure4_samples\xi_true_0.050000_rep_099.npy
xi,0.10000000000000009,0,figure4_samples\xi_true_0.100000_rep_000.npy
xi,0.10000000000000009,1,figure4_samples\xi_true_0.100000_rep_001.npy
xi,0.10000000000000009,2,figure4_samples\xi_true_0.100000_rep_002.npy
xi,0.10000000000000009,3,figure4_samples\xi_true_0.100000_rep_003.npy
xi,0.10000000000000009,4,figure4_samples\xi_true_0.100000_rep_004.npy
xi,0.10000000000000009,5,figure4_samples\xi_true_0.100000_rep_005.npy
xi,0.10000000000000009,6,figure4_samples\xi_true_0.100000_rep_006.npy
xi,0.10000000000000009,7,figure4_samples\xi_true_0.100000_rep_007.npy
xi,0.10000000000000009,8,figure4_samples\xi_true_0.100000_rep_008.npy
xi,0.10000000000000009,9,figure4_samples\xi_true_0.100000_rep_009.npy
xi,0.10000000000000009,10,figure4_samples\xi_true_0.100000_rep_010.npy
xi,0.10000000000000009,11,figure4_samples\xi_true_0.100000_rep_011.npy
xi,0.10000000000000009,12,figure4_samples\xi_true_0.100000_rep_012.npy
xi,0.10000000000000009,13,figure4_samples\xi_true_0.100000_rep_013.npy
xi,0.10000000000000009,14,figure4_samples\xi_true_0.100000_rep_014.npy
xi,0.10000000000000009,15,figure4_samples\xi_true_0.100000_rep_015.npy
xi,0.10000000000000009,16,figure4_samples\xi_true_0.100000_rep_016.npy
xi,0.10000000000000009,17,figure4_samples\xi_true_0.100000_rep_017.npy
xi,0.10000000000000009,18,figure4_samples\xi_true_0.100000_rep_018.npy
xi,0.10000000000000009,19,figure4_samples\xi_true_0.100000_rep_019.npy
xi,0.10000000000000009,20,figure4_samples\xi_true_0.100000_rep_020.npy
xi,0.10000000000000009,21,figure4_samples\xi_true_0.100000_rep_021.npy
xi,0.10000000000000009,22,figure4_samples\xi_true_0.100000_rep_022.npy
xi,0.10000000000000009,23,figure4_samples\xi_true_0.100000_rep_023.npy
xi,0.10000000000000009,24,figure4_samples\xi_true_0.100000_rep_024.npy
xi,0.10000000000000009,25,figure4_samples\xi_true_0.100000_rep_025.npy
xi,0.10000000000000009,26,figure4_samples\xi_true_0.100000_rep_026.npy
xi,0.10000000000000009,27,figure4_samples\xi_true_0.100000_rep_027.npy
xi,0.10000000000000009,28,figure4_samples\xi_true_0.100000_rep_028.npy
xi,0.10000000000000009,29,figure4_samples\xi_true_0.100000_rep_029.npy
xi,0.10000000000000009,30,figure4_samples\xi_true_0.100000_rep_030.npy
xi,0.10000000000000009,31,figure4_samples\xi_true_0.100000_rep_031.npy
xi,0.10000000000000009,32,figure4_samples\xi_true_0.100000_rep_032.npy
xi,0.10000000000000009,33,figure4_samples\xi_true_0.100000_rep_033.npy
xi,0.10000000000000009,34,figure4_samples\xi_true_0.100000_rep_034.npy
xi,0.10000000000000009,35,figure4_samples\xi_true_0.100000_rep_035.npy
xi,0.10000000000000009,36,figure4_samples\xi_true_0.100000_rep_036.npy
xi,0.10000000000000009,37,figure4_samples\xi_true_0.100000_rep_037.npy
xi,0.10000000000000009,38,figure4_samples\xi_true_0.100000_rep_038.npy
xi,0.10000000000000009,39,figure4_samples\xi_true_0.100000_rep_039.npy
xi,0.10000000000000009,40,figure4_samples\xi_true_0.100000_rep_040.npy
xi,0.10000000000000009,41,figure4_samples\xi_true_0.100000_rep_041.npy
xi,0.10000000000000009,42,figure4_samples\xi_true_0.100000_rep_042.npy
xi,0.10000000000000009,43,figure4_samples\xi_true_0.100000_rep_043.npy
xi,0.10000000000000009,44,figure4_samples\xi_true_0.100000_rep_044.npy
xi,0.10000000000000009,45,figure4_samples\xi_true_0.100000_rep_045.npy
xi,0.10000000000000009,46,figure4_samples\xi_true_0.100000_rep_046.npy
xi,0.10000000000000009,47,figure4_samples\xi_true_0.100000_rep_047.npy
xi,0.10000000000000009,48,figure4_samples\xi_true_0.100000_rep_048.npy
xi,0.10000000000000009,49,figure4_samples\xi_true_0.100000_rep_049.npy
xi,0.10000000000000009,50,figure4_samples\xi_true_0.100000_rep_050.npy
xi,0.10000000000000009,51,figure4_samples\xi_true_0.100000_rep_051.npy
xi,0.10000000000000009,52,figure4_samples\xi_true_0.100000_rep_052.npy
xi,0.10000000000000009,53,figure4_samples\xi_true_0.100000_rep_053.npy
xi,0.10000000000000009,54,figure4_samples\xi_true_0.100000_rep_054.npy
xi,0.10000000000000009,55,figure4_samples\xi_true_0.100000_rep_055.npy
xi,0.10000000000000009,56,figure4_samples\xi_true_0.100000_rep_056.npy
xi,0.10000000000000009,57,figure4_samples\xi_true_0.100000_rep_057.npy
xi,0.10000000000000009,58,figure4_samples\xi_true_0.100000_rep_058.npy
xi,0.10000000000000009,59,figure4_samples\xi_true_0.100000_rep_059.npy
xi,0.10000000000000009,60,figure4_samples\xi_true_0.100000_rep_060.npy
xi,0.10000000000000009,61,figure4_samples\xi_true_0.100000_rep_061.npy
xi,0.10000000000000009,62,figure4_samples\xi_true_0.100000_rep_062.npy
xi,0.10000000000000009,63,figure4_samples\xi_true_0.100000_rep_063.npy
xi,0.10000000000000009,64,figure4_samples\xi_true_0.100000_rep_064.npy
xi,0.10000000000000009,65,figure4_samples\xi_true_0.100000_rep_065.npy
xi,0.10000000000000009,66,figure4_samples\xi_true_0.100000_rep_066.npy
xi,0.10000000000000009,67,figure4_samples\xi_true_0.100000_rep_067.npy
xi,0.10000000000000009,68,figure4_samples\xi_true_0.100000_rep_068.npy
xi,0.10000000000000009,69,figure4_samples\xi_true_0.100000_rep_069.npy
xi,0.10000000000000009,70,figure4_samples\xi_true_0.100000_rep_070.npy
xi,0.10000000000000009,71,figure4_samples\xi_true_0.100000_rep_071.npy
xi,0.10000000000000009,72,figure4_samples\xi_true_0.100000_rep_072.npy
xi,0.10000000000000009,73,figure4_samples\xi_true_0.100000_rep_073.npy
xi,0.10000000000000009,74,figure4_samples\xi_true_0.100000_rep_074.npy
xi,0.10000000000000009,75,figure4_samples\xi_true_0.100000_rep_075.npy
xi,0.10000000000000009,76,figure4_samples\xi_true_0.100000_rep_076.npy
xi,0.10000000000000009,77,figure4_samples\xi_true_0.100000_rep_077.npy
xi,0.10000000000000009,78,figure4_samples\xi_true_0.100000_rep_078.npy
xi,0.10000000000000009,79,figure4_samples\xi_true_0.100000_rep_079.npy
xi,0.10000000000000009,80,figure4_samples\xi_true_0.100000_rep_080.npy
xi,0.10000000000000009,81,figure4_samples\xi_true_0.100000_rep_081.npy
xi,0.10000000000000009,82,figure4_samples\xi_true_0.100000_rep_082.npy
xi,0.10000000000000009,83,figure4_samples\xi_true_0.100000_rep_083.npy
xi,0.10000000000000009,84,figure4_samples\xi_true_0.100000_rep_084.npy
xi,0.10000000000000009,85,figure4_samples\xi_true_0.100000_rep_085.npy
xi,0.10000000000000009,86,figure4_samples\xi_true_0.100000_rep_086.npy
xi,0.10000000000000009,87,figure4_samples\xi_true_0.100000_rep_087.npy
xi,0.10000000000000009,88,figure4_samples\xi_true_0.100000_rep_088.npy
xi,0.10000000000000009,89,figure4_samples\xi_true_0.100000_rep_089.npy
xi,0.10000000000000009,90,figure4_samples\xi_true_0.100000_rep_090.npy
xi,0.10000000000000009,91,figure4_samples\xi_true_0.100000_rep_091.npy
xi,0.10000000000000009,92,figure4_samples\xi_true_0.100000_rep_092.npy
xi,0.10000000000000009,93,figure4_samples\xi_true_0.100000_rep_093.npy
xi,0.10000000000000009,94,figure4_samples\xi_true_0.100000_rep_094.npy
xi,0.10000000000000009,95,figure4_samples\xi_true_0.100000_rep_095.npy
xi,0.10000000000000009,96,figure4_samples\xi_true_0.100000_rep_096.npy
xi,0.10000000000000009,97,figure4_samples\xi_true_0.100000_rep_097.npy
xi,0.10000000000000009,98,figure4_samples\xi_true_0.100000_rep_098.npy
xi,0.10000000000000009,99,figure4_samples\xi_true_0.100000_rep_099.npy
xi,0.15000000000000013,0,figure4_samples\xi_true_0.150000_rep_000.npy
xi,0.15000000000000013,1,figure4_samples\xi_true_0.150000_rep_001.npy
xi,0.15000000000000013,2,figure4_samples\xi_true_0.150000_rep_002.npy
xi,0.15000000000000013,3,figure4_samples\xi_true_0.150000_rep_003.npy
xi,0.15000000000000013,4,figure4_samples\xi_true_0.150000_rep_004.npy
xi,0.15000000000000013,5,figure4_samples\xi_true_0.150000_rep_005.npy
xi,0.15000000000000013,6,figure4_samples\xi_true_0.150000_rep_006.npy
xi,0.15000000000000013,7,figure4_samples\xi_true_0.150000_rep_007.npy
xi,0.15000000000000013,8,figure4_samples\xi_true_0.150000_rep_008.npy
xi,0.15000000000000013,9,figure4_samples\xi_true_0.150000_rep_009.npy
xi,0.15000000000000013,10,figure4_samples\xi_true_0.150000_rep_010.npy
xi,0.15000000000000013,11,figure4_samples\xi_true_0.150000_rep_011.npy
xi,0.15000000000000013,12,figure4_samples\xi_true_0.150000_rep_012.npy
xi,0.15000000000000013,13,figure4_samples\xi_true_0.150000_rep_013.npy
xi,0.15000000000000013,14,figure4_samples\xi_true_0.150000_rep_014.npy
xi,0.15000000000000013,15,figure4_samples\xi_true_0.150000_rep_015.npy
xi,0.15000000000000013,16,figure4_samples\xi_true_0.150000_rep_016.npy
xi,0.15000000000000013,17,figure4_samples\xi_true_0.150000_rep_017.npy
xi,0.15000000000000013,18,figure4_samples\xi_true_0.150000_rep_018.npy
xi,0.15000000000000013,19,figure4_samples\xi_true_0.150000_rep_019.npy
xi,0.15000000000000013,20,figure4_samples\xi_true_0.150000_rep_020.npy
xi,0.15000000000000013,21,figure4_samples\xi_true_0.150000_rep_021.npy
xi,0.15000000000000013,22,figure4_samples\xi_true_0.150000_rep_022.npy
xi,0.15000000000000013,23,figure4_samples\xi_true_0.150000_rep_023.npy
xi,0.15000000000000013,24,figure4_samples\xi_true_0.150000_rep_024.npy
xi,0.15000000000000013,25,figure4_samples\xi_true_0.150000_rep_025.npy
xi,0.15000000000000013,26,figure4_samples\xi_true_0.150000_rep_026.npy
xi,0.15000000000000013,27,figure4_samples\xi_true_0.150000_rep_027.npy
xi,0.15000000000000013,28,figure4_samples\xi_true_0.150000_rep_028.npy
xi,0.15000000000000013,29,figure4_samples\xi_true_0.150000_rep_029.npy
xi,0.15000000000000013,30,figure4_samples\xi_true_0.150000_rep_030.npy
xi,0.15000000000000013,31,figure4_samples\xi_true_0.150000_rep_031.npy
xi,0.15000000000000013,32,figure4_samples\xi_true_0.150000_rep_032.npy
xi,0.15000000000000013,33,figure4_samples\xi_true_0.150000_rep_033.npy
xi,0.15000000000000013,34,figure4_samples\xi_true_0.150000_rep_034.npy
xi,0.15000000000000013,35,figure4_samples\xi_true_0.150000_rep_035.npy
xi,0.15000000000000013,36,figure4_samples\xi_true_0.150000_rep_036.npy
xi,0.15000000000000013,37,figure4_samples\xi_true_0.150000_rep_037.npy
xi,0.15000000000000013,38,figure4_samples\xi_true_0.150000_rep_038.npy
xi,0.15000000000000013,39,figure4_samples\xi_true_0.150000_rep_039.npy
xi,0.15000000000000013,40,figure4_samples\xi_true_0.150000_rep_040.npy
xi,0.15000000000000013,41,figure4_samples\xi_true_0.150000_rep_041.npy
xi,0.15000000000000013,42,figure4_samples\xi_true_0.150000_rep_042.npy
xi,0.15000000000000013,43,figure4_samples\xi_true_0.150000_rep_043.npy
xi,0.15000000000000013,44,figure4_samples\xi_true_0.150000_rep_044.npy
xi,0.15000000000000013,45,figure4_samples\xi_true_0.150000_rep_045.npy
xi,0.15000000000000013,46,figure4_samples\xi_true_0.150000_rep_046.npy
xi,0.15000000000000013,47,figure4_samples\xi_true_0.150000_rep_047.npy
xi,0.15000000000000013,48,figure4_samples\xi_true_0.150000_rep_048.npy
xi,0.15000000000000013,49,figure4_samples\xi_true_0.150000_rep_049.npy
xi,0.15000000000000013,50,figure4_samples\xi_true_0.150000_rep_050.npy
xi,0.15000000000000013,51,figure4_samples\xi_true_0.150000_rep_051.npy
xi,0.15000000000000013,52,figure4_samples\xi_true_0.150000_rep_052.npy
xi,0.15000000000000013,53,figure4_samples\xi_true_0.150000_rep_053.npy
xi,0.15000000000000013,54,figure4_samples\xi_true_0.150000_rep_054.npy
xi,0.15000000000000013,55,figure4_samples\xi_true_0.150000_rep_055.npy
xi,0.15000000000000013,56,figure4_samples\xi_true_0.150000_rep_056.npy
xi,0.15000000000000013,57,figure4_samples\xi_true_0.150000_rep_057.npy
xi,0.15000000000000013,58,figure4_samples\xi_true_0.150000_rep_058.npy
xi,0.15000000000000013,59,figure4_samples\xi_true_0.150000_rep_059.npy
xi,0.15000000000000013,60,figure4_samples\xi_true_0.150000_rep_060.npy
xi,0.15000000000000013,61,figure4_samples\xi_true_0.150000_rep_061.npy
xi,0.15000000000000013,62,figure4_samples\xi_true_0.150000_rep_062.npy
xi,0.15000000000000013,63,figure4_samples\xi_true_0.150000_rep_063.npy
xi,0.15000000000000013,64,figure4_samples\xi_true_0.150000_rep_064.npy
xi,0.15000000000000013,65,figure4_samples\xi_true_0.150000_rep_065.npy
xi,0.15000000000000013,66,figure4_samples\xi_true_0.150000_rep_066.npy
xi,0.15000000000000013,67,figure4_samples\xi_true_0.150000_rep_067.npy
xi,0.15000000000000013,68,figure4_samples\xi_true_0.150000_rep_068.npy
xi,0.15000000000000013,69,figure4_samples\xi_true_0.150000_rep_069.npy
xi,0.15000000000000013,70,figure4_samples\xi_true_0.150000_rep_070.npy
xi,0.15000000000000013,71,figure4_samples\xi_true_0.150000_rep_071.npy
xi,0.15000000000000013,72,figure4_samples\xi_true_0.150000_rep_072.npy
xi,0.15000000000000013,73,figure4_samples\xi_true_0.150000_rep_073.npy
xi,0.15000000000000013,74,figure4_samples\xi_true_0.150000_rep_074.npy
xi,0.15000000000000013,75,figure4_samples\xi_true_0.150000_rep_075.npy
xi,0.15000000000000013,76,figure4_samples\xi_true_0.150000_rep_076.npy
xi,0.15000000000000013,77,figure4_samples\xi_true_0.150000_rep_077.npy
xi,0.15000000000000013,78,figure4_samples\xi_true_0.150000_rep_078.npy
xi,0.15000000000000013,79,figure4_samples\xi_true_0.150000_rep_079.npy
xi,0.15000000000000013,80,figure4_samples\xi_true_0.150000_rep_080.npy
xi,0.15000000000000013,81,figure4_samples\xi_true_0.150000_rep_081.npy
xi,0.15000000000000013,82,figure4_samples\xi_true_0.150000_rep_082.npy
xi,0.15000000000000013,83,figure4_samples\xi_true_0.150000_rep_083.npy
xi,0.15000000000000013,84,figure4_samples\xi_true_0.150000_rep_084.npy
xi,0.15000000000000013,85,figure4_samples\xi_true_0.150000_rep_085.npy
xi,0.15000000000000013,86,figure4_samples\xi_true_0.150000_rep_086.npy
xi,0.15000000000000013,87,figure4_samples\xi_true_0.150000_rep_087.npy
xi,0.15000000000000013,88,figure4_samples\xi_true_0.150000_rep_088.npy
xi,0.15000000000000013,89,figure4_samples\xi_true_0.150000_rep_089.npy
xi,0.15000000000000013,90,figure4_samples\xi_true_0.150000_rep_090.npy
xi,0.15000000000000013,91,figure4_samples\xi_true_0.150000_rep_091.npy
xi,0.15000000000000013,92,figure4_samples\xi_true_0.150000_rep_092.npy
xi,0.15000000000000013,93,figure4_samples\xi_true_0.150000_rep_093.npy
xi,0.15000000000000013,94,figure4_samples\xi_true_0.150000_rep_094.npy
xi,0.15000000000000013,95,figure4_samples\xi_true_0.150000_rep_095.npy
xi,0.15000000000000013,96,figure4_samples\xi_true_0.150000_rep_096.npy
xi,0.15000000000000013,97,figure4_samples\xi_true_0.150000_rep_097.npy
xi,0.15000000000000013,98,figure4_samples\xi_true_0.150000_rep_098.npy
xi,0.15000000000000013,99,figure4_samples\xi_true_0.150000_rep_099.npy
xi,0.20000000000000007,0,figure4_samples\xi_true_0.200000_rep_000.npy
xi,0.20000000000000007,1,figure4_samples\xi_true_0.200000_rep_001.npy
xi,0.20000000000000007,2,figure4_samples\xi_true_0.200000_rep_002.npy
xi,0.20000000000000007,3,figure4_samples\xi_true_0.200000_rep_003.npy
xi,0.20000000000000007,4,figure4_samples\xi_true_0.200000_rep_004.npy
xi,0.20000000000000007,5,figure4_samples\xi_true_0.200000_rep_005.npy
xi,0.20000000000000007,6,figure4_samples\xi_true_0.200000_rep_006.npy
xi,0.20000000000000007,7,figure4_samples\xi_true_0.200000_rep_007.npy
xi,0.20000000000000007,8,figure4_samples\xi_true_0.200000_rep_008.npy
xi,0.20000000000000007,9,figure4_samples\xi_true_0.200000_rep_009.npy
xi,0.20000000000000007,10,figure4_samples\xi_true_0.200000_rep_010.npy
xi,0.20000000000000007,11,figure4_samples\xi_true_0.200000_rep_011.npy
xi,0.20000000000000007,12,figure4_samples\xi_true_0.200000_rep_012.npy
xi,0.20000000000000007,13,figure4_samples\xi_true_0.200000_rep_013.npy
xi,0.20000000000000007,14,figure4_samples\xi_true_0.200000_rep_014.npy
xi,0.20000000000000007,15,figure4_samples\xi_true_0.200000_rep_015.npy
xi,0.20000000000000007,16,figure4_samples\xi_true_0.200000_rep_016.npy
xi,0.20000000000000007,17,figure4_samples\xi_true_0.200000_rep_017.npy
xi,0.20000000000000007,18,figure4_samples\xi_true_0.200000_rep_018.npy
xi,0.20000000000000007,19,figure4_samples\xi_true_0.200000_rep_019.npy
xi,0.20000000000000007,20,figure4_samples\xi_true_0.200000_rep_020.npy
xi,0.20000000000000007,21,figure4_samples\xi_true_0.200000_rep_021.npy
xi,0.20000000000000007,22,figure4_samples\xi_true_0.200000_rep_022.npy
xi,0.20000000000000007,23,figure4_samples\xi_true_0.200000_rep_023.npy
xi,0.20000000000000007,24,figure4_samples\xi_true_0.200000_rep_024.npy
xi,0.20000000000000007,25,figure4_samples\xi_true_0.200000_rep_025.npy
xi,0.20000000000000007,26,figure4_samples\xi_true_0.200000_rep_026.npy
xi,0.20000000000000007,27,figure4_samples\xi_true_0.200000_rep_027.npy
xi,0.20000000000000007,28,figure4_samples\xi_true_0.200000_rep_028.npy
xi,0.20000000000000007,29,figure4_samples\xi_true_0.200000_rep_029.npy
xi,0.20000000000000007,30,figure4_samples\xi_true_0.200000_rep_030.npy
xi,0.20000000000000007,31,figure4_samples\xi_true_0.200000_rep_031.npy
xi,0.20000000000000007,32,figure4_samples\xi_true_0.200000_rep_032.npy
xi,0.20000000000000007,33,figure4_samples\xi_true_0.200000_rep_033.npy
xi,0.20000000000000007,34,figure4_samples\xi_true_0.200000_rep_034.npy
xi,0.20000000000000007,35,figure4_samples\xi_true_0.200000_rep_035.npy
xi,0.20000000000000007,36,figure4_samples\xi_true_0.200000_rep_036.npy
xi,0.20000000000000007,37,figure4_samples\xi_true_0.200000_rep_037.npy
xi,0.20000000000000007,38,figure4_samples\xi_true_0.200000_rep_038.npy
xi,0.20000000000000007,39,figure4_samples\xi_true_0.200000_rep_039.npy
xi,0.20000000000000007,40,figure4_samples\xi_true_0.200000_rep_040.npy
xi,0.20000000000000007,41,figure4_samples\xi_true_0.200000_rep_041.npy
xi,0.20000000000000007,42,figure4_samples\xi_true_0.200000_rep_042.npy
xi,0.20000000000000007,43,figure4_samples\xi_true_0.200000_rep_043.npy
xi,0.20000000000000007,44,figure4_samples\xi_true_0.200000_rep_044.npy
xi,0.20000000000000007,45,figure4_samples\xi_true_0.200000_rep_045.npy
xi,0.20000000000000007,46,figure4_samples\xi_true_0.200000_rep_046.npy
xi,0.20000000000000007,47,figure4_samples\xi_true_0.200000_rep_047.npy
xi,0.20000000000000007,48,figure4_samples\xi_true_0.200000_rep_048.npy
xi,0.20000000000000007,49,figure4_samples\xi_true_0.200000_rep_049.npy
xi,0.20000000000000007,50,figure4_samples\xi_true_0.200000_rep_050.npy
xi,0.20000000000000007,51,figure4_samples\xi_true_0.200000_rep_051.npy
xi,0.20000000000000007,52,figure4_samples\xi_true_0.200000_rep_052.npy
xi,0.20000000000000007,53,figure4_samples\xi_true_0.200000_rep_053.npy
xi,0.20000000000000007,54,figure4_samples\xi_true_0.200000_rep_054.npy
xi,0.20000000000000007,55,figure4_samples\xi_true_0.200000_rep_055.npy
xi,0.20000000000000007,56,figure4_samples\xi_true_0.200000_rep_056.npy
xi,0.20000000000000007,57,figure4_samples\xi_true_0.200000_rep_057.npy
xi,0.20000000000000007,58,figure4_samples\xi_true_0.200000_rep_058.npy
xi,0.20000000000000007,59,figure4_samples\xi_true_0.200000_rep_059.npy
xi,0.20000000000000007,60,figure4_samples\xi_true_0.200000_rep_060.npy
xi,0.20000000000000007,61,figure4_samples\xi_true_0.200000_rep_061.npy
